Date,Open,High,Low,Close,Adj Close,Volume
2009-07-24,790.000000,823.000000,788.049988,814.950012,742.304626,700047
2009-07-27,820.000000,825.000000,796.150024,816.000000,743.260803,355371
2009-07-28,823.849976,823.849976,790.099976,802.599976,731.055298,248466
2009-07-29,802.000000,817.950012,792.000000,805.299988,733.514648,174276
2009-07-30,810.000000,835.900024,802.099976,824.750000,751.230896,543619
2009-07-31,833.000000,835.000000,812.000000,820.299988,747.177551,266310
2009-08-03,817.200012,832.000000,806.099976,814.099976,741.530212,252364
2009-08-04,817.000000,822.500000,802.400024,817.450012,744.581543,156324
2009-08-05,823.000000,824.500000,807.000000,821.900024,748.634827,64195
2009-08-06,811.549988,819.799988,795.099976,801.849976,730.372192,108233
2009-08-07,804.700012,809.700012,783.400024,787.549988,717.346924,211094
2009-08-10,793.000000,804.799988,772.000000,779.950012,710.424377,247352
2009-08-11,788.000000,807.000000,768.099976,800.000000,728.687195,301483
2009-08-12,794.000000,810.000000,780.000000,800.450012,729.096924,146523
